Fecha,Hora,Horario,España,Alemania,Bélgica,Francia,Italia,Países Bajos,Portugal,Reino Unido
2022-02-01,3,Invierno,191.65,156.24,181.97,194.16,189.22,195.0,191.65,187.04
2022-02-01,4,Invierno,186.1,155.17,176.21,186.1,182.14,179.9,186.1,165.96
2022-02-01,5,Invierno,169.97,165.13,167.54,169.97,180.12,164.8,169.97,144.41
2022-02-01,6,Invierno,181.0,163.01,172.13,181.0,191.0,162.19,181.0,144.46
2022-02-01,7,Invierno,191.94,206.15,202.06,213.49,232.32,201.0,191.94,179.61
2022-02-01,8,Invierno,227.0,239.17,247.67,251.89,267.4,238.0,227.0,217.57
2022-02-01,9,Invierno,250.0,243.72,241.6,257.15,284.27,243.97,250.0,220.17
2022-02-01,10,Invierno,233.19,213.0,264.0,246.61,273.61,262.0,233.19,244.25
2022-02-01,11,Invierno,196.84,209.94,253.57,235.51,264.9,225.0,196.84,234.81
2022-02-01,12,Invierno,191.65,172.81,255.5,225.66,251.23,222.0,191.65,231.13
2022-02-01,13,Invierno,191.1,143.7,237.0,232.11,226.05,186.0,191.1,226.57
2022-02-01,14,Invierno,190.02,137.69,214.59,190.02,223.23,200.0,190.02,209.47
2022-02-01,15,Invierno,191.09,130.9,172.4,191.09,243.05,180.0,191.09,197.12
2022-02-01,16,Invierno,171.89,126.42,163.95,171.89,257.47,176.4,171.89,184.6
2022-02-01,17,Invierno,190.96,124.2,214.6,190.96,283.67,180.0,190.96,188.47
2022-02-01,18,Invierno,216.88,127.37,176.4,216.88,296.73,176.4,216.88,211.1
2022-02-01,19,Invierno,245.01,129.95,283.46,245.01,293.1,200.0,245.01,268.49
2022-02-01,20,Invierno,253.0,121.63,157.0,253.0,283.02,189.9,253.0,265.58
2022-02-01,21,Invierno,251.87,101.03,202.26,251.87,252.1,184.07,251.87,288.29
2022-02-01,22,Invierno,226.04,84.66,164.91,215.51,234.25,149.9,226.04,207.24
2022-02-01,23,Invierno,207.14,84.61,157.61,207.14,228.11,137.0,207.14,220.05
2022-02-01,24,Invierno,202.3,54.74,143.67,202.3,210.63,121.44,202.3,198.41
2022-02-02,1,Invierno,184.75,35.54,128.01,184.75,190.1,116.03,184.75,177.65
2022-02-02,2,Invierno,178.69,11.84,118.31,178.69,183.42,110.0,178.69,179.66
2022-02-02,3,Invierno,170.1,10.05,95.21,170.1,179.83,95.21,170.1,180.19
2022-02-02,4,Invierno,168.08,10.36,97.53,168.08,179.1,97.53,168.08,173.11
2022-02-02,5,Invierno,169.53,20.03,110.0,169.53,184.18,108.09,169.53,173.6
2022-02-02,6,Invierno,174.97,67.31,134.73,174.97,192.89,121.06,174.97,173.67
2022-02-02,7,Invierno,182.0,105.03,161.6,182.0,202.92,161.6,182.0,205.84
2022-02-02,8,Invierno,220.72,136.92,196.9,220.72,235.03,177.0,220.72,213.72
2022-02-02,9,Invierno,223.5,150.15,201.0,223.5,257.67,196.74,223.5,208.28
2022-02-02,10,Invierno,225.02,136.14,196.89,229.64,238.25,187.26,225.02,230.2
2022-02-02,11,Invierno,207.27,134.6,193.78,229.78,221.56,190.0,207.27,231.43
2022-02-02,12,Invierno,193.94,135.71,191.42,213.94,206.61,199.94,193.94,217.84
2022-02-02,13,Invierno,196.3,133.1,181.19,207.77,200.23,170.0,196.3,212.33
2022-02-02,14,Invierno,195.0,138.92,183.66,198.66,193.93,180.1,195.0,205.23
2022-02-02,15,Invierno,193.94,155.13,180.2,193.94,200.55,173.13,193.94,202.33
2022-02-02,16,Invierno,193.09,193.09,193.09,193.09,208.72,193.09,193.09,198.32
2022-02-02,17,Invierno,201.53,201.53,201.53,201.53,229.2,201.53,201.53,208.27
2022-02-02,18,Invierno,238.01,238.01,238.01,238.01,251.53,238.01,238.01,242.39
2022-02-02,19,Invierno,266.9,266.9,266.9,266.9,266.9,266.9,266.9,265.08
2022-02-02,20,Invierno,267.88,265.0,265.0,265.0,265.0,265.0,267.88,260.49
2022-02-02,21,Invierno,270.09,237.0,237.0,237.0,237.0,237.0,270.09,248.0
2022-02-02,22,Invierno,267.97,203.47,202.52,203.0,205.01,187.4,267.97,211.11
2022-02-02,23,Invierno,239.95,195.21,195.65,198.66,198.66,194.75,239.95,205.55
2022-02-02,24,Invierno,215.0,184.26,185.0,190.1,190.1,183.48,215.0,183.15
2022-02-03,1,Invierno,215.0,156.98,173.43,188.96,188.96,155.66,215.0,192.65
2022-02-03,2,Invierno,189.09,159.06,160.87,181.56,181.56,154.6,189.09,179.76
2022-02-03,3,Invierno,182.37,159.33,161.12,181.56,181.56,154.7,182.37,173.03
2022-02-03,4,Invierno,178.3,157.56,158.58,170.26,177.43,154.9,178.3,163.09
2022-02-03,5,Invierno,173.25,158.81,158.81,158.81,178.99,158.81,173.25,152.39
2022-02-03,6,Invierno,181.5,162.92,158.49,171.84,184.39,159.86,181.5,161.88
2022-02-03,7,Invierno,193.21,192.17,189.0,193.21,198.28,164.9,193.21,180.58
2022-02-03,8,Invierno,232.74,209.91,199.42,232.74,232.74,191.6,232.74,203.84
2022-02-03,9,Invierno,246.0,226.97,205.45,246.0,246.0,215.01,246.0,227.61
2022-02-03,10,Invierno,231.79,223.33,219.43,231.79,231.79,216.8,231.79,230.35
2022-02-03,11,Invierno,213.26,213.26,213.26,213.26,209.65,213.26,213.26,224.35
2022-02-03,12,Invierno,209.0,209.0,209.0,209.0,205.81,209.0,209.0,215.84
2022-02-03,13,Invierno,199.1,194.85,195.0,199.1,197.82,191.0,199.1,199.27
2022-02-03,14,Invierno,192.68,191.46,190.53,192.68,192.68,188.99,192.68,191.88
2022-02-03,15,Invierno,189.95,196.97,194.88,197.25,198.28,194.9,189.95,185.65
2022-02-03,16,Invierno,189.94,209.67,207.0,207.92,209.67,170.61,189.94,182.61
2022-02-03,17,Invierno,200.0,207.61,205.72,207.4,239.91,180.1,200.0,191.96
2022-02-03,18,Invierno,224.15,224.15,224.15,224.15,274.99,224.15,224.15,222.73
2022-02-03,19,Invierno,237.72,237.78,237.69,237.72,275.56,236.41,237.72,239.81
2022-02-03,20,Invierno,245.68,224.96,216.53,245.68,265.0,179.21,245.68,227.75
2022-02-03,21,Invierno,240.0,209.53,198.12,240.0,241.67,179.23,240.0,213.08
2022-02-03,22,Invierno,225.01,186.82,179.6,212.67,214.53,179.6,225.01,184.83
2022-02-03,23,Invierno,204.88,187.24,196.31,204.88,204.88,186.81,204.88,190.9
2022-02-03,24,Invierno,194.74,145.05,171.99,194.74,194.74,149.9,194.74,169.27
2022-02-04,1,Invierno,197.0,138.71,181.64,189.1,189.1,179.6,197.0,169.27
2022-02-04,2,Invierno,181.32,128.0,156.18,181.32,181.32,127.7,181.32,175.03
2022-02-04,3,Invierno,179.34,126.17,154.42,179.34,179.34,126.24,179.34,175.29
2022-02-04,4,Invierno,167.44,127.69,148.51,167.44,179.34,130.44,167.44,164.52
2022-02-04,5,Invierno,166.59,124.27,140.36,156.09,181.2,125.82,166.59,161.33
2022-02-04,6,Invierno,167.44,120.37,141.03,160.92,190.4,121.94,167.44,162.05
2022-02-04,7,Invierno,180.05,151.45,162.12,174.82,220.0,151.12,180.05,184.31
2022-02-04,8,Invierno,217.32,192.43,204.92,217.03,250.26,192.0,217.32,201.6
2022-02-04,9,Invierno,227.87,219.12,220.72,222.31,285.92,219.05,227.87,236.3
2022-02-04,10,Invierno,227.87,169.66,212.69,227.87,289.84,231.95,227.87,237.25
2022-02-04,11,Invierno,220.72,133.05,228.97,220.72,261.76,210.0,220.72,238.59
2022-02-04,12,Invierno,200.03,133.0,191.31,193.8,253.37,216.1,200.03,195.31
2022-02-04,13,Invierno,190.0,131.04,175.28,190.0,211.44,200.0,190.0,183.04
2022-02-04,14,Invierno,179.85,120.57,162.81,175.08,206.96,191.18,179.85,170.57
2022-02-04,15,Invierno,179.95,117.45,161.54,179.95,214.2,175.93,179.95,160.76
2022-02-04,16,Invierno,174.54,117.81,146.61,174.54,228.31,176.0,174.54,156.22
2022-02-04,17,Invierno,179.55,119.04,163.86,163.86,242.14,174.9,179.55,164.46
2022-02-04,18,Invierno,196.31,128.44,196.31,196.31,279.0,196.31,196.31,189.45
2022-02-04,19,Invierno,218.63,151.28,255.2,218.63,302.59,247.0,218.63,225.17
2022-02-04,20,Invierno,233.34,119.27,215.42,233.34,280.0,180.9,233.34,233.32
2022-02-04,21,Invierno,227.66,106.86,205.74,227.66,240.21,179.6,227.66,227.73
2022-02-04,22,Invierno,223.58,108.21,178.82,185.05,211.74,174.94,223.58,195.11
2022-02-04,23,Invierno,204.74,105.57,166.59,204.74,204.74,148.94,204.74,189.77
2022-02-04,24,Invierno,187.49,87.38,145.58,187.49,193.99,117.03,187.49,185.25
2022-02-05,1,Invierno,217.32,98.96,161.17,214.56,214.56,117.13,217.32,200.14
2022-02-05,2,Invierno,215.0,88.81,151.43,204.59,206.89,107.86,215.0,181.7
2022-02-05,3,Invierno,190.2,65.56,135.69,190.2,199.61,106.41,190.2,180.28
2022-02-05,4,Invierno,189.5,49.98,131.17,187.86,196.94,106.22,189.5,171.9
2022-02-05,5,Invierno,182.02,57.59,132.11,182.02,199.61,114.65,182.02,165.78
2022-02-05,6,Invierno,181.42,63.11,132.99,181.42,206.89,116.54,181.42,160.52
2022-02-05,7,Invierno,190.05,84.95,145.89,190.05,215.86,120.74,190.05,156.36
2022-02-05,8,Invierno,190.98,114.57,178.79,190.98,247.48,199.96,190.98,185.47
2022-02-05,9,Invierno,214.04,115.88,184.31,214.04,292.8,211.3,214.04,194.72
2022-02-05,10,Invierno,210.01,135.14,183.42,210.01,303.7,220.0,210.01,202.21
2022-02-05,11,Invierno,216.43,102.51,170.28,216.43,256.1,149.9,216.43,201.59
2022-02-05,12,Invierno,189.95,114.34,82.77,189.95,214.94,120.0,189.95,190.11
2022-02-05,13,Invierno,190.15,88.77,53.44,190.15,200.1,109.9,190.15,192.17
2022-02-05,14,Invierno,189.0,74.32,30.0,189.0,190.7,74.9,189.0,180.18
2022-02-05,15,Invierno,174.9,69.03,80.83,174.9,190.25,80.1,174.9,174.33
2022-02-05,16,Invierno,170.47,87.82,96.23,170.47,202.39,100.0,170.47,165.08
2022-02-05,17,Invierno,173.95,120.12,100.0,173.95,208.56,135.6,173.95,176.5
2022-02-05,18,Invierno,178.28,150.6,138.37,178.28,235.0,167.0,178.28,192.49
2022-02-05,19,Invierno,223.01,146.6,115.4,223.01,262.58,179.0,223.01,243.99
2022-02-05,20,Invierno,226.5,115.86,70.12,226.5,279.04,149.9,226.5,241.56
2022-02-05,21,Invierno,225.0,106.12,80.0,220.38,247.87,119.9,225.0,211.55
2022-02-05,22,Invierno,223.01,39.87,-13.16,178.47,208.56,110.0,223.01,188.32
2022-02-05,23,Invierno,210.0,31.98,-10.86,174.99,208.3,108.39,210.0,190.68
2022-02-05,24,Invierno,189.75,10.98,-20.0,166.44,193.77,105.02,189.75,171.75
2022-02-06,1,Invierno,189.7,10.36,-30.0,166.0,208.56,107.96,189.7,151.79
2022-02-06,2,Invierno,178.85,9.23,-25.0,167.08,202.81,104.47,178.85,126.62
2022-02-06,3,Invierno,177.6,5.8,-30.0,134.0,192.39,70.0,177.6,103.47
2022-02-06,4,Invierno,176.09,0.17,-4.71,77.44,190.87,12.0,176.09,47.6
2022-02-06,5,Invierno,173.44,1.38,18.65,48.99,190.87,21.66,173.44,41.67
2022-02-06,6,Invierno,177.6,7.45,-10.0,27.2,196.0,7.45,177.6,4.37
2022-02-06,7,Invierno,179.05,0.12,34.92,71.03,206.89,36.0,179.05,23.84
2022-02-06,8,Invierno,179.35,4.2,-21.36,94.34,208.56,68.0,179.35,70.52
2022-02-06,9,Invierno,179.35,10.84,18.88,88.68,210.0,104.09,179.35,116.9
2022-02-06,10,Invierno,179.25,12.36,47.25,162.33,208.65,119.9,179.25,166.98
2022-02-06,11,Invierno,178.75,13.75,66.34,178.75,206.89,130.0,178.75,186.9
2022-02-06,12,Invierno,177.51,20.68,118.11,177.51,208.0,190.0,177.51,191.95
2022-02-06,13,Invierno,179.89,85.2,117.23,179.89,198.82,198.0,179.89,186.57
2022-02-06,14,Invierno,178.95,90.23,103.65,167.14,189.37,184.0,178.95,186.13
2022-02-06,15,Invierno,178.85,70.05,118.59,136.4,190.33,149.9,178.85,182.76
2022-02-06,16,Invierno,172.59,70.02,120.76,124.16,197.12,148.98,172.59,178.5
2022-02-06,17,Invierno,172.18,94.93,134.97,144.12,208.3,129.9,172.18,158.07
2022-02-06,18,Invierno,179.25,116.52,126.78,140.44,216.33,191.0,179.25,194.01
2022-02-06,19,Invierno,225.51,125.0,111.63,194.71,250.0,243.11,225.51,267.32
2022-02-06,20,Invierno,240.0,118.7,90.62,214.05,247.53,190.01,240.0,260.02
2022-02-06,21,Invierno,246.43,102.05,94.2,134.4,216.33,149.9,246.43,223.62
2022-02-06,22,Invierno,235.02,90.35,78.03,140.42,204.62,121.39,235.02,202.84
2022-02-06,23,Invierno,226.01,112.47,99.0,142.67,198.9,119.9,226.01,196.97
2022-02-06,24,Invierno,190.0,94.96,118.0,175.38,186.8,108.9,190.0,156.04
2022-02-07,1,Invierno,189.5,20.04,113.73,173.29,178.0,108.12,189.5,148.34
2022-02-07,2,Invierno,179.41,15.91,99.38,166.47,172.0,58.0,179.41,162.53
2022-02-07,3,Invierno,176.0,14.27,90.97,168.74,168.74,14.27,176.0,195.73
2022-02-07,4,Invierno,175.2,10.08,79.8,154.94,154.94,10.08,175.2,215.53
2022-02-07,5,Invierno,165.97,13.8,85.44,162.45,162.45,13.8,165.97,214.32
2022-02-07,6,Invierno,176.0,21.0,114.24,176.0,176.0,100.1,176.0,205.47
2022-02-07,7,Invierno,205.0,60.9,152.16,205.0,203.76,133.2,205.0,204.41
2022-02-07,8,Invierno,239.03,128.07,285.0,239.03,233.18,229.9,239.03,231.88
2022-02-07,9,Invierno,253.61,130.17,281.1,261.17,245.29,272.0,253.61,258.73
2022-02-07,10,Invierno,246.92,127.26,293.0,256.0,239.59,240.96,246.92,279.26
2022-02-07,11,Invierno,232.18,95.0,275.94,238.99,223.43,179.9,232.18,267.33
2022-02-07,12,Invierno,212.7,94.96,254.3,224.28,213.44,149.97,212.7,241.61
2022-02-07,13,Invierno,201.01,70.43,205.0,213.15,204.56,121.48,201.01,226.72
2022-02-07,14,Invierno,199.46,30.83,175.82,206.24,200.06,129.9,199.46,201.08
2022-02-07,15,Invierno,190.15,22.05,133.71,200.16,200.98,155.05,190.15,189.8
2022-02-07,16,Invierno,186.03,80.04,200.0,186.03,203.85,204.0,186.03,177.48
2022-02-07,17,Invierno,190.15,108.08,179.73,190.15,211.74,199.0,190.15,188.02
2022-02-07,18,Invierno,206.36,148.74,227.7,206.36,217.91,229.1,206.36,213.83
2022-02-07,19,Invierno,235.78,169.94,274.2,235.78,233.17,254.4,235.78,243.68
2022-02-07,20,Invierno,239.42,160.1,265.3,239.42,236.69,200.0,239.42,222.02
2022-02-07,21,Invierno,236.47,155.01,207.33,226.8,225.54,209.9,236.47,224.61
2022-02-07,22,Invierno,227.89,129.64,195.96,210.77,210.77,213.8,227.89,202.86
2022-02-07,23,Invierno,201.3,123.16,179.07,201.3,201.31,180.1,201.3,192.7
2022-02-07,24,Invierno,189.55,102.74,150.56,189.55,188.82,119.2,189.55,135.87
2022-02-08,1,Invierno,184.0,121.96,153.65,184.0,184.0,121.8,184.0,172.27
2022-02-08,2,Invierno,179.88,112.08,147.38,179.88,179.88,117.51,179.88,171.59
2022-02-08,3,Invierno,174.68,107.86,141.4,174.68,174.68,107.86,174.68,174.1
2022-02-08,4,Invierno,170.88,104.97,99.0,170.88,170.89,111.91,170.88,153.93
2022-02-08,5,Invierno,180.01,104.12,141.1,177.88,177.88,104.02,180.01,124.63
2022-02-08,6,Invierno,183.62,109.32,147.01,183.62,183.62,109.91,183.62,132.61
2022-02-08,7,Invierno,190.74,134.05,143.5,190.74,206.0,180.2,190.74,162.17
2022-02-08,8,Invierno,240.11,128.54,195.0,240.11,240.11,180.32,240.11,207.33
2022-02-08,9,Invierno,250.0,146.16,187.3,250.0,250.5,219.01,250.0,183.77
2022-02-08,10,Invierno,233.59,131.13,203.94,233.59,231.6,222.0,233.59,224.88
2022-02-08,11,Invierno,211.5,120.06,213.22,211.5,204.63,190.97,211.5,218.9
2022-02-08,12,Invierno,190.1,125.35,178.29,190.1,193.55,163.36,190.1,194.77
2022-02-08,13,Invierno,185.84,122.14,156.33,185.84,183.19,146.0,185.84,183.14
2022-02-08,14,Invierno,182.44,119.41,169.16,182.44,180.68,154.81,182.44,180.64
2022-02-08,15,Invierno,179.41,123.95,170.51,179.41,188.21,173.73,179.41,180.77
2022-02-08,16,Invierno,178.62,149.0,176.86,178.62,195.31,200.0,178.62,182.9
2022-02-08,17,Invierno,184.1,161.94,192.54,184.1,207.44,194.63,184.1,181.14
2022-02-08,18,Invierno,211.47,196.98,219.06,211.47,219.6,220.5,211.47,208.89
2022-02-08,19,Invierno,240.0,209.56,258.28,240.0,243.8,245.05,240.0,240.23
2022-02-08,20,Invierno,249.49,199.95,208.0,249.49,249.06,219.09,249.49,239.71
2022-02-08,21,Invierno,240.0,182.94,203.74,239.01,239.01,174.9,240.0,232.44
2022-02-08,22,Invierno,235.0,139.82,200.0,214.5,214.5,172.43,235.0,174.07
2022-02-08,23,Invierno,212.71,132.71,177.44,208.28,208.28,170.5,212.71,194.18
2022-02-08,24,Invierno,200.57,123.39,162.61,200.57,200.57,126.53,200.57,172.86
2022-02-09,1,Invierno,195.0,115.08,156.49,195.0,195.0,120.46,195.0,172.12
2022-02-09,2,Invierno,187.38,114.87,150.38,187.38,187.38,112.88,187.38,169.16
2022-02-09,3,Invierno,185.0,118.79,151.16,185.0,185.0,119.0,185.0,169.16
2022-02-09,4,Invierno,183.44,109.58,145.46,183.44,183.85,108.91,183.44,145.9
2022-02-09,5,Invierno,182.59,116.95,149.28,182.59,185.0,111.52,182.59,134.04
2022-02-09,6,Invierno,182.65,119.34,150.47,182.65,191.07,118.98,182.65,129.98
2022-02-09,7,Invierno,200.23,139.38,165.1,200.23,218.0,130.18,200.23,148.16
2022-02-09,8,Invierno,237.91,177.16,212.33,237.91,237.2,199.0,237.91,207.64
2022-02-09,9,Invierno,248.83,180.64,215.47,248.83,253.09,188.3,248.83,200.71
2022-02-09,10,Invierno,235.8,179.5,227.3,235.8,234.74,200.0,235.8,234.35
2022-02-09,11,Invierno,220.45,127.06,184.1,220.45,217.17,179.9,220.45,224.89
2022-02-09,12,Invierno,202.96,122.01,176.81,202.96,204.01,180.1,202.96,201.01
2022-02-09,13,Invierno,192.45,123.35,170.56,192.45,192.03,174.36,192.45,193.36
2022-02-09,14,Invierno,188.05,136.91,173.44,188.05,190.87,180.04,188.05,193.72
2022-02-09,15,Invierno,183.44,149.42,174.91,183.44,197.57,182.1,183.44,191.02
2022-02-09,16,Invierno,188.1,179.92,183.81,188.1,212.0,180.1,188.1,208.06
2022-02-09,17,Invierno,189.95,189.95,189.95,189.95,233.41,189.95,189.95,184.02
2022-02-09,18,Invierno,219.0,219.0,219.0,219.0,261.34,219.0,219.0,224.55
2022-02-09,19,Invierno,249.12,249.12,249.12,249.12,307.25,249.12,249.12,264.83
2022-02-09,20,Invierno,257.28,257.28,257.28,257.28,301.69,257.28,257.28,266.44
2022-02-09,21,Invierno,245.1,231.79,250.0,243.95,246.0,219.05,245.1,249.83
2022-02-09,22,Invierno,240.89,215.81,221.29,224.54,225.34,206.99,240.89,216.02
2022-02-09,23,Invierno,229.97,211.79,215.47,217.74,217.74,206.7,229.97,213.7
2022-02-09,24,Invierno,207.0,196.7,213.0,207.0,208.3,185.86,207.0,193.45
2022-02-10,1,Invierno,206.35,200.46,200.78,200.99,200.99,199.9,233.71,192.75
2022-02-10,2,Invierno,192.61,192.61,192.61,192.61,192.61,192.61,211.43,179.06
2022-02-10,3,Invierno,185.1,185.1,185.1,185.1,185.1,185.1,194.33,175.16
2022-02-10,4,Invierno,172.23,172.23,172.23,172.23,184.27,172.23,177.45,172.18
2022-02-10,5,Invierno,174.85,172.91,172.91,172.91,188.08,172.91,174.85,169.73
2022-02-10,6,Invierno,175.15,174.88,174.88,174.88,202.0,174.88,175.15,169.51
2022-02-10,7,Invierno,203.2,203.67,202.89,203.2,214.2,184.3,203.2,184.28
2022-02-10,8,Invierno,233.46,233.46,233.46,233.46,238.52,233.46,233.46,215.33
2022-02-10,9,Invierno,240.32,240.32,240.32,240.32,255.0,240.32,240.32,233.24
2022-02-10,10,Invierno,230.16,225.56,232.64,230.16,230.16,219.08,233.96,232.8
2022-02-10,11,Invierno,216.24,199.99,230.0,216.24,212.1,180.1,233.96,209.17
2022-02-10,12,Invierno,206.55,193.67,215.81,206.55,204.0,205.0,206.55,194.12
2022-02-10,13,Invierno,193.23,169.97,209.59,193.23,192.1,195.0,193.23,179.69
2022-02-10,14,Invierno,180.14,167.9,190.0,180.14,186.0,165.0,180.14,169.27
2022-02-10,15,Invierno,177.45,176.35,178.4,177.45,196.78,174.84,177.45,168.83
2022-02-10,16,Invierno,184.55,184.55,184.55,184.55,205.92,184.55,184.55,172.11
2022-02-10,17,Invierno,195.98,195.98,195.98,195.98,224.69,195.98,195.98,177.79
2022-02-10,18,Invierno,215.77,215.77,215.77,215.77,236.34,215.77,215.77,204.62
2022-02-10,19,Invierno,238.0,229.58,243.23,238.0,261.7,219.06,238.0,237.33
2022-02-10,20,Invierno,248.01,212.49,260.0,248.01,258.09,170.38,248.01,246.39
2022-02-10,21,Invierno,235.01,187.28,210.0,235.01,235.01,169.9,235.01,242.2
2022-02-10,22,Invierno,226.8,179.37,183.0,215.66,217.51,183.0,226.8,210.02
2022-02-10,23,Invierno,209.99,176.91,178.4,209.99,210.6,160.1,209.99,209.39
2022-02-10,24,Invierno,195.71,136.66,167.28,195.71,195.71,131.9,195.71,181.59
2022-02-11,1,Invierno,199.03,180.01,171.86,196.17,196.17,173.28,199.03,176.71
2022-02-11,2,Invierno,178.85,176.73,175.65,178.85,186.7,175.84,178.85,174.34
2022-02-11,3,Invierno,175.05,168.87,171.81,175.05,184.0,168.54,175.05,175.29
2022-02-11,4,Invierno,167.2,164.09,165.57,167.2,184.22,163.94,167.2,172.07
2022-02-11,5,Invierno,165.0,165.0,165.0,165.0,186.49,165.0,165.0,170.33
2022-02-11,6,Invierno,171.3,171.3,171.3,171.3,196.17,171.3,171.3,168.96
2022-02-11,7,Invierno,196.95,196.95,196.95,196.95,214.45,196.95,196.95,183.25
2022-02-11,8,Invierno,220.04,221.46,223.85,227.13,234.96,220.7,220.04,213.46
2022-02-11,9,Invierno,229.7,221.78,231.75,245.39,247.0,218.61,229.7,245.55
2022-02-11,10,Invierno,223.92,179.53,206.03,242.69,240.54,170.12,223.92,251.97
2022-02-11,11,Invierno,207.83,151.36,188.12,238.96,230.26,137.73,207.83,251.97
2022-02-11,12,Invierno,191.5,135.02,178.6,236.96,224.34,122.09,191.5,223.86
2022-02-11,13,Invierno,174.95,128.35,169.13,219.8,211.87,124.06,174.95,210.08
2022-02-11,14,Invierno,174.5,133.68,162.5,201.99,199.48,124.9,174.5,192.2
2022-02-11,15,Invierno,174.55,140.61,162.77,193.11,200.87,134.0,174.55,183.85
2022-02-11,16,Invierno,172.54,168.15,170.0,172.54,209.94,167.6,172.54,178.77
2022-02-11,17,Invierno,176.99,191.92,191.92,191.92,227.84,191.92,176.99,188.81
2022-02-11,18,Invierno,206.96,220.57,220.57,220.57,259.1,220.57,206.96,218.24
2022-02-11,19,Invierno,226.8,243.35,243.35,243.35,294.0,243.35,226.8,248.6
2022-02-11,20,Invierno,241.18,241.18,241.18,241.18,289.0,241.18,241.18,235.5
2022-02-11,21,Invierno,221.31,221.31,221.31,221.31,234.84,221.31,221.31,218.34
2022-02-11,22,Invierno,216.0,213.13,213.3,216.0,216.0,212.8,216.0,193.67
2022-02-11,23,Invierno,205.79,205.48,205.49,205.79,206.71,205.44,205.79,200.93
2022-02-11,24,Invierno,197.89,190.1,190.47,197.89,197.89,189.15,197.89,181.53
2022-02-12,1,Invierno,212.17,195.91,195.91,195.91,195.91,195.91,212.17,201.25
2022-02-12,2,Invierno,211.1,187.2,187.2,187.2,187.2,187.2,211.1,193.47
2022-02-12,3,Invierno,205.89,184.89,184.89,184.89,184.89,184.89,205.89,187.68
2022-02-12,4,Invierno,203.08,170.24,170.24,170.24,170.24,170.24,203.08,161.7
2022-02-12,5,Invierno,200.47,166.0,166.0,166.0,167.56,166.0,200.47,153.88
2022-02-12,6,Invierno,194.91,162.45,155.0,168.38,168.38,158.2,194.91,146.83
2022-02-12,7,Invierno,199.03,160.64,145.49,184.74,184.74,161.1,199.03,148.11
2022-02-12,8,Invierno,207.43,162.56,179.23,207.43,207.43,150.0,207.43,163.38
2022-02-12,9,Invierno,210.89,157.24,188.04,210.89,210.89,191.2,210.89,172.49
2022-02-12,10,Invierno,211.17,121.8,180.38,211.17,211.17,211.9,211.17,191.44
2022-02-12,11,Invierno,203.23,115.76,158.36,203.23,203.23,115.88,203.23,200.84
2022-02-12,12,Invierno,184.74,121.27,105.1,184.74,184.74,106.16,184.74,188.01
2022-02-12,13,Invierno,179.99,97.47,37.16,179.99,179.99,112.28,179.99,176.34
2022-02-12,14,Invierno,171.0,87.12,51.36,171.0,171.0,107.56,171.0,175.74
2022-02-12,15,Invierno,168.39,89.83,126.04,168.39,168.39,95.77,168.39,175.96
2022-02-12,16,Invierno,166.79,116.85,104.0,166.79,169.05,160.0,166.79,168.54
2022-02-12,17,Invierno,171.56,171.56,171.56,171.56,184.4,171.56,171.56,177.06
2022-02-12,18,Invierno,194.89,194.89,194.89,194.89,194.89,194.89,194.89,191.87
2022-02-12,19,Invierno,212.52,191.8,198.45,212.52,215.0,222.0,212.52,222.66
2022-02-12,20,Invierno,231.55,140.88,125.32,231.55,231.55,199.97,231.55,228.92
2022-02-12,21,Invierno,220.0,121.12,132.97,213.0,213.0,218.0,220.0,210.64
2022-02-12,22,Invierno,214.89,104.74,170.46,202.14,202.14,160.0,214.89,183.82
2022-02-12,23,Invierno,204.89,109.29,170.5,201.76,199.67,157.5,204.89,191.48
2022-02-12,24,Invierno,193.94,101.7,156.19,193.94,190.37,140.0,193.94,177.08
2022-02-13,1,Invierno,220.0,88.07,163.24,196.9,196.9,180.0,220.0,191.69
2022-02-13,2,Invierno,214.23,98.65,156.6,186.52,186.52,170.0,214.23,191.62
2022-02-13,3,Invierno,210.89,99.78,100.0,184.3,184.3,148.0,210.89,183.92
2022-02-13,4,Invierno,187.0,99.14,91.53,162.15,175.76,148.0,187.0,161.64
2022-02-13,5,Invierno,169.0,104.22,95.89,149.9,173.06,162.42,192.43,155.28
2022-02-13,6,Invierno,169.4,99.91,68.2,169.4,178.54,149.2,170.85,155.26
2022-02-13,7,Invierno,170.3,93.99,78.0,170.3,189.33,168.88,170.84,163.58
2022-02-13,8,Invierno,191.08,88.55,149.29,191.08,199.95,147.92,191.08,186.93
2022-02-13,9,Invierno,169.5,88.06,140.22,169.5,192.0,149.9,169.5,168.85
2022-02-13,10,Invierno,169.8,60.0,25.55,169.8,191.69,134.0,169.8,184.22
2022-02-13,11,Invierno,163.34,73.03,44.6,163.34,185.5,100.0,163.34,177.84
2022-02-13,12,Invierno,148.3,67.23,30.76,148.3,178.53,89.9,155.11,213.54
2022-02-13,13,Invierno,148.2,30.08,-5.23,148.2,174.83,95.92,148.2,209.76
2022-02-13,14,Invierno,117.92,43.25,-5.67,117.92,167.37,45.5,117.92,243.52
2022-02-13,15,Invierno,70.0,50.12,45.65,70.0,167.37,66.0,70.0,196.89
2022-02-13,16,Invierno,93.07,81.78,74.42,93.07,180.12,81.78,93.07,184.51
